Player,From,To,PlayerId
Jerome Williams,2005,2005,willije01
Milt Williams,1971,1971,willimi01
Monty Williams,1995,1996,willimo01
Ray Williams,1978,1984,willira01
Shawne Williams,2011,2011,willish03
Shelden Williams,2011,2011,willish02
Sly Williams,1980,1983,willisl01
Troy Williams,2018,2018,willitr02
Kennard Winchester,1992,1992,winchke01
David Wingate,1999,2000,wingada01
Harthorne Wingo,1973,1976,wingoha01
Qyntel Woods,2006,2006,woodsqy01
Mike Woodson,1981,1981,woodsmi01
Metta World Peace,2014,2014,artesro01
Brad Wright,1987,1987,wrighbr01
Max Zaslofsky,1951,1953,zasloma01
