Player,From,To,PlayerId
Trey Johnson,2012,2012,johnstr01
Wesley Johnson,2019,2019,johnswe01
Herbert Jones,2022,2023,joneshe01
Jalen Jones,2018,2018,jonesja04
Solomon Jones,2012,2012,jonesso01
Terrence Jones,2017,2017,joneste01
Chris Kaman,2012,2012,kamanch01
Maciej Lampe,2005,2006,lampema01
Carl Landry,2011,2012,landrca01
Walt Lemon Jr.,2018,2018,lemonwa01
Kira Lewis Jr.,2021,2023,lewiski01
DeAndre Liggins,2018,2018,liggide01
Randy Livingston,2003,2003,livinra01
Robin Lopez,2013,2013,lopezro01
Didi Louzada,2021,2022,louzama01
George Lynch,2003,2005,lynchge01
Arvydas Macijauskas,2006,2006,macijar01
Jamaal Magloire,2003,2005,magloja01
Will Magnay,2021,2021,magnawi01
Sean Marks,2009,2010,marksse01
Naji Marshall,2021,2023,marshna01
Jamal Mashburn,2003,2004,mashbja01
Desmond Mason,2006,2007,masonde01
Roger Mason,2013,2013,masonro01
CJ McCollum,2022,2023,mccolcj01
Dominic McGuire,2013,2013,mcguido01
Gal Mekel,2015,2015,mekelga01
Nicolò Melli,2020,2021,mellini01
Pops Mensah-Bonsu,2011,2011,mensapo01
Darius Miller,2013,2019,milleda01
Nikola Mirotić,2018,2019,mirotni01
Jérôme Moïso,2003,2003,moisoje01
E'Twaun Moore,2017,2020,mooreet01
Anthony Morrow,2014,2014,morroan01
Donatas Motiejūnas,2017,2017,motiedo01
Trey Murphy III,2022,2023,murphtr02
Boštjan Nachbar,2005,2006,nachbbo01
Lee Nailon,2005,2005,nailole01
Larry Nance Jr.,2022,2023,nancela02
Jameer Nelson,2018,2018,nelsoja01
Moochie Norris,2006,2006,norrimo01
James Nunnally,2021,2021,nunnaja01
Emeka Okafor,2010,2018,okafoem01
Jahlil Okafor,2019,2020,okafoja01
Arinze Onuaku,2014,2014,onuakar01
Robert Pack,2003,2003,packro01
Jannero Pargo,2007,2008,pargoja01
Chris Paul,2006,2011,paulch01
Sasha Pavlović,2011,2011,pavloal01
Elfrid Payton,2019,2019,paytoel01
Kendrick Perkins,2016,2016,perkike01
Morris Peterson,2008,2010,petermo01
Quincy Pondexter,2011,2015,pondequ01
James Posey,2009,2010,poseyja01
Julius Randle,2019,2019,randlju01
J.J. Redick,2020,2021,redicjj01
Josh Richardson,2023,2023,richajo01
Austin Rivers,2013,2015,riverau01
Brian Roberts,2013,2014,roberbr01
Nate Robinson,2016,2016,robinna01
Rodney Rogers,2005,2005,rogerro01
Rajon Rondo,2018,2018,rondora01
Sean Rooks,2004,2004,rooksse01
John Salmons,2015,2015,salmojo01
Tomáš Satoranský,2022,2022,satorto01
Dereon Seabron,2023,2023,seabrde01
Wayne Selden,2017,2017,seldewa01
Cedric Simmons,2007,2007,simmoce01
Henry Sims,2013,2013,simshe01
Donald Sloan,2012,2013,sloando01
Ish Smith,2016,2016,smithis01
J.R. Smith,2005,2006,smithjr01
Jason Smith,2011,2019,smithja02
Josh Smith,2018,2018,smithjo03
Russ Smith,2015,2015,smithru01
Steve Smith,2004,2004,smithst01
Tony Snell,2022,2022,snellto01
Kirk Snyder,2006,2006,snydeki01
Darius Songaila,2010,2010,songada01
James Southerland,2014,2014,southja01
Lance Stephenson,2017,2017,stephla01
Greg Stiemsma,2014,2014,stiemgr01
Peja Stojaković,2007,2011,stojape01
DaJuan Summers,2012,2012,summeda01
Garrett Temple,2022,2023,templga01
Isaiah Thomas,2021,2021,thomais02
Lance Thomas,2012,2014,thomala01
Hollis Thompson,2017,2017,thompho01
Marcus Thornton,2010,2011,thornma01
Sindarius Thornwell,2020,2021,thornsi01
Axel Toupane,2017,2017,toupaax01
Robert Traylor,2003,2004,traylro01
Jonas Valančiūnas,2022,2023,valanjo01
Greivis Vásquez,2012,2013,vasqugr01
Marcus Vinicius,2007,2008,vincima01
Jackson Vroman,2005,2006,vromaja01
Tyrone Wallace,2022,2022,wallaty01
Hakim Warrick,2013,2013,warriha01
Darryl Watkins,2012,2012,watkida01
Bonzi Wells,2008,2008,wellsbo01
David Wesley,2003,2005,wesleda01
David West,2004,2011,westda01
Aaron Williams,2006,2006,williaa01
Elliot Williams,2015,2015,williel01
Kenrich Williams,2019,2020,willike04
Reggie Williams,2017,2017,willire02
Shammond Williams,2004,2004,willish01
Zion Williamson,2020,2023,willizi01
Jeff Withey,2014,2015,witheje01
Nate Wolters,2015,2015,woltena01
Christian Wood,2019,2019,woodch01
Julian Wright,2008,2010,wrighju01
