Player,From,To,PlayerId
Derek Strong,1996,1996,stronde01
Gene Stump,1950,1950,stumpge01
Don Sunderlage,1955,1955,sundedo01
Cole Swider,2023,2023,swideco01
Earl Tatum,1977,1978,tatumea01
Terry Teagle,1991,1992,teaglte01
Irving Thomas,1991,1991,thomair01
Isaiah Thomas,2018,2022,thomais02
Billy Thompson,1987,1988,thompbi01
Mychal Thompson,1987,1991,thompmy01
Sedale Threatt,1992,1996,threase01
Jack Tingle,1949,1949,tinglja01
Ray Tolbert,1988,1988,tolbera01
Juan Toscano-Anderson,2023,2023,toscaju01
John Trapp,1972,1973,trappjo01
John Tresvant,1970,1971,tresvjo01
Ronny Turiaf,2006,2008,turiaro01
Bill Turner,1973,1973,turnebi01
Ime Udoka,2004,2004,udokaim01
Nick Van Exel,1994,1998,vanexni01
Jarred Vanderbilt,2023,2023,vandeja01
Jay Vincent,1990,1990,vinceja01
Sasha Vujačić,2005,2011,vujacsa01
Von Wafer,2006,2006,wafervo01
Milt Wagner,1988,1988,wagnemi01
Moritz Wagner,2019,2019,wagnemo01
Dion Waiters,2020,2020,waitedi01
Lonnie Walker IV,2023,2023,walkelo01
Samaki Walker,2002,2003,walkesa01
Paul Walther,1950,1950,walthpa01
Luke Walton,2004,2012,waltolu01
Cornell Warner,1976,1977,warneco01
Kermit Washington,1974,1978,washike01
Bobby Watson,1955,1955,watsobo01
Travis Wear,2018,2018,weartr01
Walt Wesley,1976,1976,weslewa01
Jerry West,1961,1974,westje01
Russell Westbrook,2022,2023,westbru01
John Wetzel,1968,1968,wetzejo01
Gene Wiley,1963,1966,wileyge01
Jamaal Wilkes,1978,1985,wilkeja01
Bob Williams,1956,1957,willibo01
Derrick Williams,2018,2018,willide02
Johnathan Williams,2019,2019,willijo04
Lou Williams,2016,2017,willilo02
Ron Williams,1976,1976,williro01
Shammond Williams,2007,2007,willish01
Shawne Williams,2014,2014,willish03
Trevor Wilson,1994,1994,wilsotr01
Brian Winters,1975,1975,wintebr01
Orlando Woolridge,1989,1990,woolror01
Metta World Peace,2010,2017,artesro01
James Worthy,1983,1994,worthja01
Wayne Yates,1962,1962,yateswa01
Nick Young,2014,2017,youngni01
Sun Yue,2009,2009,yuesu01
Ivica Zubac,2017,2019,zubaciv01
