Player,From,To,PlayerId
Henry James,1993,1993,jameshe01
Othyus Jeffers,2010,2010,jeffeot01
Al Jefferson,2011,2013,jeffeal01
Richard Jefferson,2014,2014,jefferi01
Jonas Jerebko,2018,2018,jerebjo01
Grant Jerrett,2015,2015,jerregr01
Chris Johnson,2015,2016,johnsch04
Eric Johnson,1990,1990,johnser01
Joe Johnson,2017,2018,johnsjo02
Ollie Johnson,1975,1975,johnsol01
Nate Johnston,1990,1990,johnsna01
Damian Jones,2023,2023,jonesda03
Jeff Judkins,1981,1981,judkije01
Johnny Juzang,2023,2023,juzanjo01
Adam Keefe,1995,2000,keefead01
Rich Kelley,1976,1985,kelleri01
Walker Kessler,2023,2023,kesslwa01
Stanton Kidd,2020,2020,kiddst01
Carl Kilpatrick,1980,1980,kilpaca01
Toby Kimball,1975,1975,kimbato01
Bernard King,1980,1980,kingbe01
Chris King,1999,1999,kingch01
Andrei Kirilenko,2002,2011,kirilan01
Brevin Knight,2009,2009,knighbr01
Bart Kofoed,1988,1989,kofoeba01
Kyle Korver,2008,2019,korveky01
Kosta Koufos,2009,2010,koufoko01
Larry Krystkowiak,1993,1993,krystla01
Stu Lantz,1975,1975,lantzst01
Rusty LaRue,2002,2002,larueru01
Eric Leckner,1989,1990,leckner01
Ron Lee,1979,1979,leero01
Russ Lee,1975,1975,leeru01
Tim Legler,1993,1993,legleti01
Jim Les,1989,1990,lesji01
Quincy Lewis,2000,2002,lewisqu01
Randy Livingston,2005,2005,livinra01
Raül López,2004,2005,lopezra01
John Lucas III,2014,2014,lucasjo02
Trey Lyles,2016,2017,lylestr01
Shelvin Mack,2016,2017,macksh01
Jeff Malone,1991,1994,malonje01
Karl Malone,1986,2003,malonka01
Danny Manning,2001,2001,mannida01
Pace Mannion,1985,1986,mannipa01
Pete Maravich,1975,1980,maravpe01
Lauri Markkanen,2023,2023,markkla01
Donyell Marshall,2001,2002,marshdo01
Tony Massenburg,2003,2003,masseto01
Wesley Matthews,2010,2010,matthwe02
Eric Maynor,2010,2010,maynoer01
Erik McCree,2018,2018,mccreer01
Jim McElroy,1976,1979,mcelrji01
Billy McKinney,1981,1981,mckinbi01
Keith McLeod,2005,2006,mcleoke01
Joe Meriweather,1978,1979,meriwjo01
C.J. Miles,2006,2012,milescj01
Dick Miller,1981,1981,milledi01
Elijah Millsap,2015,2016,millsel01
Paul Millsap,2007,2013,millspa01
Donovan Mitchell,2018,2022,mitchdo01
Naz Mitrou-Long,2018,2019,mitrona01
Greg Monroe,2022,2022,monrogr01
Mikki Moore,2004,2004,mooremi01
Otto Moore,1975,1977,mooreot01
Juwan Morgan,2020,2021,morgaju01
Darren Morningstar,1994,1994,mornida01
Chris Morris,1996,1998,morrich01
Emmanuel Mudiay,2020,2020,mudiaem01
Chris Munk,1991,1991,munkch01
Eric Murdock,1992,1992,murdoer01
Kevin Murphy,2013,2013,murphke01
Toure' Murry,2015,2015,murryto01
Kenny Natt,1983,1985,nattke01
Louie Nelson,1975,1976,nelsolo01
Ruben Nembhard,1997,1997,nembhru01
Raul Neto,2016,2019,netora01
Georges Niang,2018,2021,niangge01
Carl Nicks,1981,1982,nicksca01
Steve Novak,2015,2015,novakst01
J.J. O'Brien,2016,2016,obriejj01
Royce O'Neale,2018,2022,onealro01
Dan O'Sullivan,1991,1991,osullda01
Mehmet Okur,2005,2011,okurme01
Kelly Olynyk,2023,2023,olynyke01
Miye Oni,2020,2022,onimi01
José Ortiz,1989,1990,ortizjo01
Greg Ostertag,1996,2006,ostergr01
Andre Owens,2006,2006,owensan01
Scott Padgett,2000,2003,padgesc01
Milt Palacio,2006,2006,palacmi01
Walter Palmer,1991,1991,palmewa01
Eric Paschall,2022,2022,pascher01
Billy Paultz,1985,1985,paultbi01
Sasha Pavlović,2004,2004,pavloal01
Norvel Pelle,2022,2022,pelleno01
Tibor Pleiß,2016,2016,pleisti01
Olden Polynice,2000,2001,polynol01
Ben Poquette,1980,1983,poquebe01
Micah Potter,2023,2023,pottemi01
Roger Powell,2007,2007,powelro01
Ronnie Price,2008,2011,pricero01
Aleksandar Radojević,2005,2005,radojal01
Rick Roberson,1975,1975,roberri01
Fred Roberts,1985,1986,roberfr01
Truck Robinson,1978,1979,robintr01
Bill Robinzine,1982,1982,robinbi01
Scott Roth,1988,1989,rothsc01
Ricky Rubio,2018,2019,rubiori01
Delaney Rudd,1990,1992,ruddde01
Michael Ruffin,2004,2004,ruffimi01
Brandon Rush,2014,2014,rushbr01
Bryon Russell,1994,2002,russebr01
Luka Šamanić,2023,2023,samanlu01
Fred Saunders,1978,1978,saundfr01
Danny Schayes,1982,1983,schayda01
Carey Scurry,1986,1988,scurrca01
Thabo Sefolosha,2018,2019,sefolth01
Collin Sexton,2023,2023,sextoco01
Robert Smith,1980,1980,smithro01
Xavier Sneed,2022,2022,sneedxa01
Kirk Snyder,2005,2005,snydeki01
Felton Spencer,1994,1996,spencfe01
Bud Stallworth,1975,1977,stallbu01
John Starks,2001,2002,starkjo01
DeShawn Stevenson,2001,2004,stevede01
David Stockton,2018,2018,stockda01
John Stockton,1985,2003,stockjo01
Ira Terrell,1979,1979,terreir01
Malcolm Thomas,2014,2014,thomama01
Matt Thomas,2021,2021,thomama02
Brooks Thompson,1997,1997,thompbr01
Bob Thornton,1992,1992,thornbo01
Jamaal Tinsley,2012,2014,tinslja01
Andy Toolson,1991,1996,toolsan01
Juan Toscano-Anderson,2023,2023,toscaju01
Kelly Tripucka,1987,1988,tripuke01
Rayjon Tucker,2020,2020,tuckera01
Melvin Turpin,1988,1988,turpime01
Ekpe Udoh,2018,2019,udohek01
Denzel Valentine,2022,2022,valende01
Jarred Vanderbilt,2023,2023,vandeja01
Jacque Vaughn,1998,2001,vaughja01
Brett Vroman,1981,1981,vromabr01
Andre Wakefield,1980,1980,wakefan01
Neal Walk,1975,1975,walkne01
Andy Walker,1977,1977,walkean01
Earl Watson,2011,2013,watsoea01
Jamie Watson,1995,1997,watsoja01
Slick Watts,1978,1978,wattssl01
Kyle Weaver,2011,2011,weaveky01
Robert Whaley,2006,2006,whalero01
Eric White,1989,1989,whiteer01
Jerome Whitehead,1980,1980,whiteje01
Hassan Whiteside,2022,2022,whiteha01
Jeff Wilkins,1981,1986,wilkije01
Aaron Williams,1994,1994,williaa01
Deron Williams,2006,2011,willide01
Duck Williams,1980,1980,willidu01
Elliot Williams,2015,2015,williel01
Freeman Williams,1983,1983,willifr01
Marvin Williams,2013,2014,willima02
Mo Williams,2004,2013,willima01
Nate Williams,1975,1978,willina01
Rickey Williams,1983,1983,williri01
Nigel Williams-Goss,2020,2020,willini01
Jeff Withey,2016,2017,witheje01
Nate Wolters,2018,2018,woltena01
Howard Wood,1982,1982,woodho01
Sam Worthen,1982,1982,worthsa01
Luther Wright,1994,1994,wrighlu01
Justin Wright-Foreman,2020,2020,wrighju02
