Player,From,To,PlayerId
Arnett Moultrie,2013,2014,moultar01
Byron Mullens,2014,2014,mulleby01
Mike Muscala,2019,2019,muscami01
Dikembe Mutombo,2001,2002,mutomdi01
Pete Myers,1989,1989,myerspe01
Lee Nailon,2006,2006,nailole01
Jim Neal,1954,1954,nealji01
Raul Neto,2020,2020,netora01
Paul Neumann,1962,1965,neumapa01
Georges Niang,2022,2023,niangge01
Kurt Nimphius,1990,1990,nimphku01
Andrés Nocioni,2011,2012,nocioan01
Nerlens Noel,2015,2017,noelne01
Connie Norman,1975,1976,normaco01
Mike Novak,1954,1954,novakmi01
James Nunnally,2014,2014,nunnaja01
Kyle O'Quinn,2020,2020,oquinky01
Bud Ogden,1970,1971,ogdenbu01
Jahlil Okafor,2016,2018,okafoja01
Brian Oliver,1991,1992,olivebr01
Kevin Ollie,2000,2008,ollieke01
Daniel Orton,2014,2014,ortonda01
Chuck Osborne,1962,1962,osborch01
Wally Osterkorn,1952,1955,osterwa01
Doug Overton,1997,1999,overtdo01
Billy Owens,2000,2000,owensbi01
Togo Palazzi,1957,1960,palazto01
Jeremy Pargo,2013,2013,pargoje01
Anthony Parker,1998,1999,parkean01
Justin Patton,2019,2019,pattoju01
Kenny Payne,1990,1993,payneke01
Norvel Pelle,2020,2020,pelleno01
Tim Perry,1993,1996,perryti01
Ed Peterson,1950,1951,petered01
Ed Pinckney,1996,1996,pincked01
Vincent Poirier,2021,2021,poirivi01
Myles Powell,2022,2022,powelmy01
Alex Poythress,2017,2017,poythal01
Phil Pressey,2016,2016,pressph01
Mike Price,1973,1973,pricemi01
Kevin Pritchard,1995,1995,pritcke01
Jacob Pullen,2018,2018,pulleja01
Luther Rackley,1974,1974,rackllu01
Cal Ramsey,1961,1961,ramseca01
Chasson Randle,2017,2017,randlch01
Shavlik Randolph,2006,2008,randosh01
George Ratkovicz,1950,1952,ratkoge01
Theo Ratliff,1998,2009,ratlith01
Leo Rautins,1984,1984,rautile01
Jim Ray,1957,1960,rayji01
Craig Raymond,1969,1969,raymocr01
J.J. Redick,2018,2019,redicjj01
Marlon Redmond,1979,1979,redmoma01
Paul Reed,2021,2023,reedpa01
Jim Reid,1968,1968,reidji01
Robert Reid,1991,1991,reidro01
Efthimios Rentzias,2003,2003,rentzef01
Clint Richardson,1980,1985,richacl01
Jason Richardson,2013,2015,richaja01
Josh Richardson,2020,2020,richajo01
Joe Roberts,1961,1963,roberjo01
Stanley Roberts,2000,2000,roberst01
Cliff Robinson,1987,1989,robincl01
Glenn Robinson,2004,2004,robingl01
Glenn Robinson III,2015,2020,robingl02
Thomas Robinson,2015,2015,robinth01
Red Rocha,1952,1956,rochare01
Sergio Rodríguez,2017,2017,rodrise01
Rodney Rogers,2005,2005,rogerro01
Jim Rowinski,1989,1989,rowinji01
Michael Ruffin,2002,2002,ruffimi01
Trevor Ruffin,1996,1996,ruffitr01
Jeff Ruland,1987,1992,rulanje01
Bob Rule,1972,1973,rulebo01
Kareem Rush,2009,2009,rushka01
John Salmons,2003,2006,salmojo01
JaKarr Sampson,2015,2016,sampsja02
Pepe Sánchez,2001,2001,sanchpe01
Dario Šarić,2017,2019,saricda01
Kenny Satterfield,2003,2003,satteke01
Don Savage,1952,1957,savagdo01
Bob Schafer,1957,1957,schafbo01
Dolph Schayes,1950,1964,schaydo01
Dale Schlueter,1973,1973,schluda01
Russ Schoene,1983,1983,schoeru01
Dave Scholz,1970,1970,scholda01
Fred Scolari,1951,1951,scolafr01
Mike Scott,2019,2021,scottmi01
Frank Selvy,1960,1960,selvyfr01
Paul Seymour,1950,1960,seymopa01
Charles Shackleford,1992,1993,shackch01
Lee Shaffer,1962,1964,shaffle01
Landry Shamet,2019,2019,shamela01
Brian Shaw,1998,1998,shawbr01
Casey Shaw,1999,1999,shawca01
Marial Shayok,2020,2020,shayoma01
Dexter Shouse,1990,1990,shousde01
Alexey Shved,2015,2015,shvedal01
Xavier Silas,2012,2012,silasxa01
Ben Simmons,2018,2021,simmobe01
Connie Simmons,1955,1955,simmoco01
Jonathon Simmons,2019,2019,simmojo02
Ralph Simpson,1979,1979,simpsra01
Henry Sims,2014,2015,simshe01
Scott Skiles,1996,1996,skilesc01
Al Skinner,1979,1980,skinnal01
Brian Skinner,2003,2005,skinnbr01
Belus Smawley,1951,1951,smawlbe01
Derek Smith,1989,1990,smithde02
Don Smith,1975,1975,smithdo02
Ish Smith,2015,2016,smithis01
Jabari Smith,2002,2002,smithja01
Jason Smith,2008,2010,smithja02
Joe Smith,1998,2007,smithjo02
Steven Smith,2007,2007,smithst03
Zhaire Smith,2019,2020,smithzh01
Eric Snow,1998,2004,snower01
Darius Songaila,2011,2011,songada01
Dave Sorenson,1973,1973,sorenda01
Jim Spanarkel,1980,1980,spanaji01
Marreese Speights,2009,2011,speigma01
Tiago Splitter,2017,2017,splitti01
Jaden Springer,2022,2023,sprinja01
Jerry Stackhouse,1996,1998,stackje01
Nik Stauskas,2016,2018,stausni01
Kebu Stewart,1998,1998,stewake01
Greg Stokes,1986,1986,stokegr01
Greg Sutton,1996,1996,suttogr01
Adonis Thomas,2014,2014,thomaad01
James Thomas,2006,2006,thomaja02
Kenny Thomas,2003,2005,thomake01
Malcolm Thomas,2015,2015,thomama01
Tim Thomas,1998,1999,thomati01
Hollis Thompson,2014,2017,thompho01
LaSalle Thompson,1996,1996,thompla01
Paul Thompson,1986,1986,thomppa01
Bob Thornton,1988,1990,thornbo01
Sedale Threatt,1984,1987,threase01
Matisse Thybulle,2020,2023,thybuma01
Anthony Tolliver,2021,2021,tollian01
Andrew Toney,1981,1988,toneyan01
Bernard Toone,1980,1980,toonebe01
John Trapp,1973,1973,trappjo01
John Tschogl,1975,1975,tschojo01
Jim Tucker,1955,1957,tuckeji01
P.J. Tucker,2023,2023,tuckepj01
Rayjon Tucker,2021,2021,tuckera01
Andre Turner,1991,1991,turnean01
Evan Turner,2011,2014,turneev01
B.J. Tyler,1995,1995,tylerbj01
Tom Van Arsdale,1973,1975,vanarto01
Keith Van Horn,2003,2003,vanhoke01
Jarvis Varnado,2014,2014,varnaja01
Jay Vincent,1990,1990,vinceja01
Danny Vranes,1987,1988,vraneda01
Nikola Vučević,2012,2012,vucevni01
Chet Walker,1963,1969,walkech01
Rex Walters,1996,1998,waltere01
Perry Warbington,1975,1975,warbipe01
Gerry Ward,1966,1966,wardge01
Casper Ware,2014,2014,wareca01
Ben Warley,1963,1966,warlebe01
Jim Washington,1970,1972,washiji01
Wilson Washington,1978,1978,washiwi01
Maalik Wayns,2013,2013,waynsma01
Clarence Weatherspoon,1993,1998,weathcl01
Chris Webber,2005,2007,webbech01
Sonny Weems,2016,2016,weemsso01
Bob Weiss,1966,1967,weissbo01
Chris Welp,1988,1989,welpch01
Walt Wesley,1975,1975,weslewa01
Hubie White,1964,1964,whitehu01
Mitchell Wiggins,1992,1992,wiggimi01
Damien Wilkins,2013,2013,wilkida02
Eddie Lee Wilkins,1993,1993,wilkied01
Elliot Williams,2014,2014,williel01
Jayson Williams,1991,1992,willija01
Lou Williams,2006,2012,willilo02
Monty Williams,2003,2003,willimo01
Sam Williams,1984,1985,willisa02
Scott Williams,1995,1999,willisc01
Corliss Williamson,2005,2005,willico02
George Wilson,1969,1970,wilsoge01
Trevor Wilson,1996,1996,wilsotr01
David Wingate,1987,1989,wingada01
Voise Winters,1986,1986,wintevo01
Dave Wohl,1972,1972,wohlda01
Christian Wood,2016,2016,woodch01
Leon Wood,1985,1986,woodle01
Orlando Woolridge,1994,1994,woolror01
Dorell Wright,2013,2013,wrighdo01
Sharone Wright,1995,1996,wrighsh01
Tony Wroten,2014,2016,wroteto01
George Yardley,1959,1960,yardlge01
Barry Yates,1972,1972,yatesba01
James Young,2018,2018,youngja01
Michael Young,1986,1986,youngmi01
Nick Young,2013,2013,youngni01
Sam Young,2012,2012,youngsa01
Thaddeus Young,2008,2014,youngth01
