Player,From,To,PlayerId
Jeff Congdon,1972,1972,congdje01
Darwin Cook,1989,1989,cookda01
Jeff Cook,1985,1986,cookje01
Tom Copa,1992,1992,copato01
Tyrone Corbin,1986,1987,corbity01
Dave Corzine,1981,1982,corzida01
Matt Costello,2018,2018,costema01
Joe Courtney,1997,1997,courtjo01
Bobby Croft,1971,1971,croftbo01
Geoff Crompton,1983,1983,crompge01
Austin Croshere,2009,2009,croshau01
Corey Crowder,1995,1995,crowdco01
Terry Cummings,1990,1995,cummite01
Dante Cunningham,2019,2019,cunnida01
Mike D'Antoni,1977,1977,dantomi01
Mike Dabich,1968,1968,dabicmi01
Louie Dampier,1977,1979,dampilo01
Antonio Daniels,1999,2002,daniean01
Lloyd Daniels,1993,1994,daniell01
Charles Davis,1988,1988,davisch02
Harry Davis,1980,1980,davisha01
Willie Davis,1971,1971,daviswi01
Johnny Dawkins,1987,1989,dawkijo01
Eric Dawson,2012,2012,dawsoer01
Austin Daye,2014,2015,dayeau01
Nando De Colo,2013,2014,decolna01
Dewayne Dedmon,2017,2017,dedmode01
Vinny Del Negro,1993,1998,delnevi01
Dell Demps,1996,1996,dempsde01
Justin Dentmon,2012,2012,dentmju01
DeMar DeRozan,2019,2021,derozde01
Derrick Dial,2000,2001,dialde01
Boris Diaw,2012,2016,diawbo01
Gorgui Dieng,2021,2023,dienggo01
Coby Dietrick,1973,1983,dietrco01
Byron Dinkins,1991,1991,dinkiby01
Ike Diogu,2012,2012,dioguik01
Kevin Duckworth,1987,1987,duckwke01
Tim Duncan,1998,2016,duncati01
Mike Dunleavy,1983,1983,dunlemi01
Jim Eakins,1978,1978,eakinji01
Keith Edmonson,1984,1984,edmonke01
Howard Eisley,1995,1995,eisleho01
Mario Elie,1999,2000,eliema01
Sean Elliott,1990,2001,elliose01
Dale Ellis,1993,1994,ellisda01
Francisco Elson,2007,2008,elsonfr01
Melvin Ely,2007,2007,elyme01
Drew Eubanks,2019,2022,eubandr01
Mike Evans,1980,1980,evansmi01
Desmon Farmer,2009,2009,farmede01
Jamie Feick,1997,1997,feickja01
Danny Ferry,2001,2003,ferryda01
Michael Finley,2006,2010,finlemi01
Sleepy Floyd,1994,1994,floydsl01
Bryn Forbes,2017,2022,forbebr01
T.J. Ford,2012,2012,fordtj01
Bill Franklin,1975,1976,frankwi01
Ron Franz,1973,1973,franzro01
Donnie Freeman,1971,1975,freemdo01
Mike Gale,1976,1981,galemi01
Alex Garcia,2004,2004,garcial01
Tom Garrick,1992,1992,garrito01
Pau Gasol,2017,2019,gasolpa01
Rudy Gay,2018,2021,gayru01
Andrew Gaze,1999,1999,gazean01
Reggie Geary,1998,1998,gearyre01
Alonzo Gee,2011,2011,geeal01
Gus Gerard,1981,1981,gerargu01
George Gervin,1974,1985,gervige01
Artis Gilmore,1983,1987,gilmoar01
Manu Ginóbili,2003,2018,ginobma01
Dion Glover,2005,2005,glovedi01
Anthony Goldwire,2003,2003,goldwan01
Drew Gooden,2009,2009,goodedr01
Devonte' Graham,2023,2023,grahade01
Devin Gray,1997,1997,grayde01
Danny Green,2011,2018,greenda02
JaMychal Green,2015,2015,greenja01
Mike Green,1978,1979,greenmi01
Sidney Green,1991,1993,greensi02
Dave Greenwood,1986,1991,greenda01
Paul Griffin,1980,1983,griffpa01
Pétur Guðmundsson,1988,1989,gudmupe01
Cliff Hagan,1968,1970,hagancl01
Tom Hagan,1970,1971,haganto01
Malik Hairston,2009,2010,hairsma01
Marcus Haislip,2010,2010,haislma01
Jack Haley,1994,1995,haleyja01
Shaler Halimon,1972,1973,halimsh01
Jordan Hall,2023,2023,halljo02
Joe Hamilton,1971,1974,hamiljo01
Darrin Hancock,1997,1997,hancoda01
Jason Hart,2002,2004,hartja01
Steve Hayes,1982,1982,hayesst01
Shane Heal,2004,2004,healsh01
Juancho Hernangómez,2022,2022,hernaju01
Carl Herrera,1996,1998,herreca01
Rod Higgins,1986,1986,higgiro01
Sean Higgins,1991,1992,higgise01
Wayne Hightower,1971,1971,hightwa01
George Hill,2009,2011,hillge01
Simmie Hill,1972,1974,hillsi01
Darrun Hilliard,2018,2018,hillida01
Dennis Holman,1968,1968,holmade01
Carroll Hooser,1968,1968,hooseca01
Robert Horry,2004,2008,horryro01
Stephen Howard,1997,1997,howarst01
Alfredrick Hughes,1986,1986,hugheri01
Marc Iavaroni,1985,1986,iavarma01
Cedric Jackson,2010,2010,jacksce01
Jaren Jackson,1998,2001,jacksja01
Stephen Jackson,2002,2013,jacksst02
Damion James,2014,2014,jamesda01
Othyus Jeffers,2011,2014,jeffeot01
Richard Jefferson,2010,2012,jefferi01
Alize Johnson,2023,2023,johnsal02
Avery Johnson,1991,2001,johnsav01
DerMarr Johnson,2008,2008,johnsde03
Ed Johnson,1971,1971,johnsed01
George Johnson,1972,1972,johnsge01
George Johnson,1981,1982,johnsge02
Keldon Johnson,2020,2023,johnske04
Linton Johnson,2005,2005,johnsli01
Reggie Johnson,1981,1982,johnsre01
Stanley Johnson,2023,2023,johnsst04
Steve Johnson,1986,1986,johnsst03
Stew Johnson,1976,1976,johnsst01
Tyler Johnson,2022,2022,johnsty01
Vinnie Johnson,1992,1992,johnsvi01
Jim Johnstone,1983,1983,johnsji01
Anthony Jones,1987,1987,jonesan01
Bobby Jones,2008,2008,jonesbo02
Caldwell Jones,1990,1990,jonesca01
Collis Jones,1972,1973,jonesco01
Edgar Jones,1983,1985,jonesed01
Larry Jones,1973,1973,jonesla01
Nick Jones,1969,1973,jonesni01
Ozell Jones,1985,1985,jonesoz01
Rich Jones,1970,1975,jonesri01
Shelton Jones,1989,1989,jonessh01
Steve Jones,1972,1973,jonesst01
Tre Jones,2021,2023,jonestr01
Cory Joseph,2012,2015,josepco01
George Karl,1974,1978,karlge01
Tim Kempton,1997,1997,kemptti01
Goo Kennedy,1972,1974,kennego01
Larry Kenon,1976,1980,kenonla01
Steve Kerr,1999,2003,kerrst01
Jerome Kersey,1999,2000,kerseje01
Irv Kiffin,1980,1980,kiffiir01
Albert King,1989,1989,kingal01
Gerard King,1999,1999,kingge02
Billy Knight,1985,1985,knighbi01
Negele Knight,1994,1994,knighne01
Larry Krystkowiak,1987,1987,krystla01
Anthony Lamb,2022,2022,lamban01
John Lambert,1982,1982,lambejo01
Jeff Lamp,1986,1986,lampje01
Jock Landale,2022,2022,landajo01
Keith Langford,2008,2008,langfke01
Romeo Langford,2022,2023,langfro01
Nicolás Laprovíttola,2017,2017,laproni01
Joffrey Lauvergne,2018,2018,lauvejo01
Mo Layton,1978,1978,laytomo01
Manny Leaks,1969,1971,leaksma01
Jeff Lebo,1990,1990,leboje01
David Lee,2017,2017,leeda02
Kawhi Leonard,2012,2018,leonaka01
Clifford Lett,1991,1991,lettcl01
Steve Lingenfelter,1984,1984,lingest01
Riney Lochmann,1968,1970,lochmri01
Darrell Lockhart,1984,1984,lockhda01
Brad Lohaus,1996,1998,lohaubr01
Stan Love,1975,1975,lovest01
John Lucas,1984,1984,lucasjo01
Trey Lyles,2020,2021,lylestr01
Sam Mack,1993,1993,macksa01
Ian Mahinmi,2008,2010,mahinia01
Moses Malone,1995,1995,malonmo01
Mike Maloy,1973,1973,maloymi01
Sandro Mamukelashvili,2023,2023,mamuksa01
Boban Marjanović,2016,2016,marjabo01
Sean Marks,2005,2006,marksse01
Kevin Martin,2016,2016,martike02
Roger Mason,2009,2010,masonro01
Tony Massenburg,1991,2005,masseto01
Wes Matthews,1986,1986,matthwe01
Vernon Maxwell,1989,1997,maxweve01
Ray McCallum,2016,2016,mccalra01
Amal McCaskill,2002,2002,mccasam01
Doug McDermott,2022,2023,mcderdo01
Antonio McDyess,2010,2011,mcdyean01
Bill McGill,1970,1970,mcgilbi01
Elton McGriff,1968,1969,mcgriel01
Maurice McHartley,1968,1970,mcharma01
Forrest McKenzie,1987,1987,mckenfo01
Mark McNamara,1984,1985,mcnamma01
Pops Mensah-Bonsu,2009,2009,mensapo01
Ron Mercer,2004,2004,mercero01
Chimezie Metu,2019,2020,metuch01
Andre Miller,2016,2016,millean02
Bob Miller,1984,1984,millebo01
Patty Mills,2012,2021,millspa02
Mike Mitchell,1982,1988,mitchmi01
Todd Mitchell,1989,1989,mitchto01
Nazr Mohammed,2005,2006,mohamna01
Gene Moore,1971,1972,moorege01
Johnny Moore,1981,1990,moorejo01
Jaylen Morris,2022,2022,morrija01
Glenn Mosley,1979,1979,moslegl01
Donatas Motiejūnas,2019,2019,motiedo01
Dejounte Murray,2017,2022,murrade01
Pete Myers,1988,1991,myerspe01
Swen Nater,1974,1975,natersw01
Calvin Natt,1989,1989,nattca01
Gary Neal,2011,2013,nealga01
Ed Nealy,1987,1988,nealyed01
Louie Nelson,1977,1977,nelsolo01
Rasho Nesterović,2004,2006,nestera01
Bob Netolicky,1973,1974,netolbo01
Chuck Nevitt,1994,1994,nevitch01
Ira Newble,2001,2001,newblir01
Gaylon Nickerson,1997,1997,nickega01
Rich Niemann,1972,1972,niemari01
Kurt Nimphius,1988,1988,nimphku01
Sylvester Norris,1980,1980,norrisy01
Steve Novak,2011,2011,novakst01
Julius Nwosu,1995,1995,nwosuju01
Fabricio Oberto,2006,2009,obertfa01
Mark Olberding,1976,1982,olberma01
Matt Othick,1993,1993,othicma01
Larry Owens,2011,2011,owensla01
Tom Owens,1976,1976,owensto01
Tony Parker,2002,2018,parketo01
Cherokee Parks,2002,2002,parksch02
Žarko Paspalj,1990,1990,paspaza01
Brandon Paul,2018,2018,paulbr01
Billy Paultz,1976,1983,paultbi01
John Paxson,1984,1985,paxsojo01
Wiley Peck,1980,1980,peckwi01
Rich Peek,1968,1968,peekri01
George Peeples,1972,1972,peeplge01
Will Perdue,1996,1999,perduwi01
Chuck Person,1995,1998,persoch01
Roger Phegley,1982,1984,pheglro01
Gene Phillips,1972,1973,phillge01
Jakob Poeltl,2019,2023,poeltja01
Quincy Pondexter,2019,2019,pondequ01
Terry Porter,2000,2002,portete01
Cincy Powell,1968,1970,powelci01
Paul Pressey,1991,1992,presspa01
Joshua Primo,2022,2023,primojo01
Bob Quick,1972,1972,quickbo01
Chris Quinn,2011,2011,quinnch01
Ed Rains,1982,1983,rainsed01
Theo Ratliff,2010,2010,ratlith01
J.R. Reid,1993,1996,reidjr01
Richard Rellford,1988,1988,rellfri01
Kevin Restani,1980,1982,restake01
Cameron Reynolds,2021,2021,reynoca01
Jeremy Richardson,2008,2008,richaje01
Josh Richardson,2022,2023,richajo01
Doc Rivers,1995,1996,riverdo01
Fred Roberts,1984,1985,roberfr01
Alvin Robertson,1985,1989,roberal01
David Robinson,1990,2003,robinda01
Glenn Robinson,2005,2005,robingl01
Oliver Robinson,1983,1983,robinol01
Dave Robisch,1984,1984,robisda01
Isaiah Roby,2023,2023,robyis01
Dennis Rodman,1994,1995,rodmade01
Malik Rose,1998,2005,rosema01
Scott Roth,1989,1989,rothsc01
Donald Royal,1992,1992,royaldo01
Rubin Russell,1968,1968,russeru01
Luka Šamanić,2020,2021,samanlu01
Frankie Sanders,1979,1979,sandefr01
Melvin Sanders,2006,2006,sandeme01
Mike Sanders,1983,1983,sandemi01
Ron Sanford,1972,1972,sanforo01
Jason Sasser,1997,1997,sasseja01
Tomáš Satoranský,2022,2022,satorto01
Alex Scales,2006,2006,scaleal01
Dwayne Schintzius,1991,1991,schindw01
Shawnelle Scott,2001,2001,scottsh01
Willie Scott,1970,1970,scottwi01
John Shumate,1980,1981,shumajo01
James Silas,1973,1981,silasja01
Bobby Simmons,2011,2011,simmobo01
Jonathon Simmons,2016,2017,simmojo02
Scott Sims,1978,1978,simssc01
Keith Smart,1989,1989,smartke01
Charles Smith,1996,1997,smithch01
Charles Smith,2002,2002,smithch04
John Smith,1969,1970,smithjo01
Ken Smith,1976,1976,smithke02
Larry Smith,1993,1993,smithla01
Robert Smith,1983,1983,smithro01
Steve Smith,2002,2003,smithst01
Mike Smrek,1989,1989,smrekmi01
Jeremy Sochan,2023,2023,sochaje01
Felton Spencer,2000,2000,spencfe01
Tiago Splitter,2011,2015,splitti01
Damon Stoudamire,2008,2008,stoudda01
Rod Strickland,1990,1992,stricro02
John Stroeder,1989,1989,stroejo01
Jon Sundvold,1986,1988,sundvjo01
Greg Sutton,1992,1992,suttogr01
Skeeter Swift,1973,1974,swiftsk01
Levern Tart,1971,1971,tartle01
Collis Temple,1975,1975,templco01
Garrett Temple,2010,2011,templga01
Chuck Terry,1974,1975,terrych01
David Thirdkill,1985,1985,thirdda01
Kurt Thomas,2008,2009,thomaku01
Malcolm Thomas,2012,2014,thomama01
Mychal Thompson,1987,1987,thompmy01
Anthony Tolliver,2009,2009,tollian01
Linton Townes,1985,1985,towneli01
Ansley Truitt,1973,1973,truitan01
Trent Tucker,1992,1992,tucketr01
Hedo Türkoğlu,2004,2004,turkohe01
Ime Udoka,2008,2011,udokaim01
Beno Udrih,2005,2007,udrihbe01
Nick Van Exel,2006,2006,vanexni01
Dennis Van Zant,1976,1976,vanzade01
Devin Vassell,2021,2023,vassede01
Jacque Vaughn,2007,2009,vaughja01
Bob Verga,1968,1968,vergabo01
Jay Vincent,1989,1989,vinceja01
Lonnie Walker IV,2019,2022,walkelo01
Samaki Walker,2000,2001,walkesa01
Charlie Ward,2004,2004,wardch01
Henry Ward,1976,1977,wardhe01
Jim Ware,1969,1969,wareji01
Bob Warren,1973,1975,warrebo01
Darius Washington,2008,2008,washida01
Quinndary Weatherspoon,2020,2021,weathqu01
Brant Weidner,1984,1984,weidnbr01
Chris Welp,1990,1990,welpch01
Blake Wesley,2023,2023,weslebl01
David West,2016,2016,westda01
Ennis Whatley,1986,1986,whatlen01
Derrick White,2018,2022,whitede01
James White,2007,2007,whiteja02
Jerome Whitehead,1989,1989,whiteje01
Chris Whitney,1994,1995,whitnch01
Joe Wieskamp,2022,2022,wieskjo01
Gene Wiley,1968,1968,wileyge01
Michael Wiley,1981,1981,wileymi01
Morlon Wiley,1992,1992,wileymo01
Dominique Wilkins,1997,1997,wilkido01
Jeff Wilkins,1986,1986,wilkije01
Mike Wilks,2005,2005,wilksmi01
Brandon Williams,1999,1999,willibr01
Eric Williams,2007,2007,willier01
Kevin Williams,1984,1984,willike01
Marcus Williams,2008,2009,willima04
Monty Williams,1996,1998,willimo01
Ray Williams,1986,1986,willira01
Reggie Williams,1990,1991,willire01
Reggie Williams,2015,2015,willire02
Kevin Willis,2003,2004,willike02
Bill Willoughby,1983,1983,willobi01
Bobby Wilson,1968,1968,wilsobo02
Ricky Wilson,1988,1988,wilsori02
David Wingate,1990,1991,wingada01
Skip Wise,1976,1976,wisesk01
Greg Wittman,1971,1971,wittmgr01
David Wood,1993,1993,woodda01
Leon Wood,1988,1988,woodle01
Rich Yonakor,1982,1982,yonakri01
Thaddeus Young,2022,2022,youngth01
Tyler Zeller,2020,2020,zellety01
Phil Zevenbergen,1988,1988,zevenph01
