Player,From,To,PlayerId
Antoine Rigaudeau,2003,2003,rigauan01
Eric Riley,1998,1998,rileyer01
Fred Roberts,1997,1997,roberfr01
Bill Robinzine,1981,1981,robinbi01
Dennis Rodman,2000,2000,rodmade01
Rajon Rondo,2015,2015,rondora01
Sean Rooks,1993,2000,rooksse01
Quinton Ross,2010,2010,rossqu01
Jason Sasser,1997,1997,sasseja01
Detlef Schrempf,1986,1989,schrede01
Dennis Scott,1998,1998,scottde01
John Shasky,1991,1991,shaskjo01
Chris Silva,2023,2023,silvach01
James Singleton,2009,2010,singlja01
Charlie Sitton,1985,1985,sittoch01
Reggie Slater,1996,1996,slatere01
Tom Sluby,1985,1985,slubyto01
Dennis Smith Jr.,2018,2019,smithde03
Doug Smith,1992,1995,smithdo03
Greg Smith,2015,2015,smithgr02
Stevin Smith,1997,1997,smithst02
Ray Spalding,2019,2019,spaldra01
Jim Spanarkel,1981,1984,spanaji01
Jerry Stackhouse,2005,2009,stackje01
DeShawn Stevenson,2010,2011,stevede01
Peja Stojaković,2011,2011,stojape01
Amar'e Stoudemire,2015,2015,stoudam01
Erick Strickland,1997,2000,stricer01
Mark Strickland,2003,2003,stricma01
Lamont Strothers,1993,1993,strotla01
Bruno Šundov,1999,2000,sundobr01
Roy Tarpley,1987,1995,tarplro01
Jason Terry,2005,2012,terryja01
Tyrell Terry,2021,2021,terryty01
Isaiah Thomas,2022,2022,thomais02
Kurt Thomas,1998,1998,thomaku01
Tim Thomas,2010,2010,thomati01
Corny Thompson,1983,1983,thompco01
Gary Trent,1999,2001,trentga01
Elston Turner,1982,1984,turneel01
Terry Tyler,1989,1989,tylerte01
Kelvin Upshaw,1990,1991,upshake01
Jarrod Uthoff,2017,2017,uthofja01
Nick Van Exel,2002,2003,vanexni01
Keith Van Horn,2005,2006,vanhoke01
Loy Vaught,2001,2001,vaughlo01
João Vianna,1992,1992,viannjo01
Charlie Villanueva,2015,2016,villach01
Jay Vincent,1982,1986,vinceja01
Mark Wade,1990,1990,wadema01
Antoine Walker,2004,2004,walkean02
Kemba Walker,2023,2023,walkeke02
Samaki Walker,1997,1999,walkesa01
Jameel Warney,2018,2018,warneja01
Richard Washington,1981,1981,washiri01
Jamie Watson,1997,1997,watsoja01
Bubba Wells,1998,1998,wellsbu01
Bill Wennington,1986,1990,wennibi01
Delonte West,2012,2012,westde01
Mark West,1984,1984,westma01
Randy White,1990,1994,whitera01
Jerome Whitehead,1981,1981,whiteje01
Morlon Wiley,1989,1995,wileymo01
Deron Williams,2016,2017,willide01
Herb Williams,1989,1992,willihe01
Hot Rod Williams,1999,1999,williho01
Lorenzo Williams,1994,1996,willilo01
Scott Williams,2004,2004,willisc01
Sean Williams,2012,2012,willise01
Shawne Williams,2009,2009,willish03
Walt Williams,2003,2003,williwa02
Kevin Willis,2007,2007,willike02
Jeff Withey,2018,2018,witheje01
Al Wood,1987,1987,woodal01
Christian Wood,2023,2023,woodch01
David Wood,1996,1996,woodda01
Antoine Wright,2008,2009,wrighan01
Brandan Wright,2012,2015,wrighbr03
Chris Wright,2013,2013,wrighch02
Delon Wright,2020,2020,wrighde01
Howard Wright,1991,1991,wrighho02
McKinley Wright IV,2023,2023,wrighmc01
Moses Wright,2022,2022,wrighmo01
Wang Zhizhi,2001,2002,zhizhwa01
