Player,From,To,PlayerId
Cory Carr,1999,1999,carrco01
Wendell Carter Jr.,2019,2021,cartewe01
Michael Carter-Williams,2017,2017,cartemi01
Bill Cartwright,1989,1994,cartwbi01
Alex Caruso,2022,2023,carusal01
Tyson Chandler,2002,2006,chandty01
Len Chappell,1967,1967,chapple01
Barry Clemens,1967,1969,clemeba01
Fred Cofield,1987,1987,cofiefr01
Jimmy Collins,1971,1972,colliji01
Steve Colter,1987,1987,coltest01
Daequan Cook,2013,2013,cookda02
Tyler Cook,2022,2022,cookty01
Dave Corzine,1983,1989,corzida01
Joe Courtney,1993,1993,courtjo01
Jamal Crawford,2001,2004,crawfja01
Earl Cureton,1987,1987,curetea01
Eddy Curry,2002,2005,curryed01
Quintin Dailey,1983,1986,dailequ01
Kornél Dávid,1999,2000,davidko01
Antonio Davis,2004,2005,davisan01
Charles Davis,1989,1990,davisch02
Darren Daye,1987,1987,dayeda01
Bison Dele,1997,1997,delebi01
Luol Deng,2005,2014,denglu01
DeMar DeRozan,2022,2023,derozde01
Derrek Dickey,1978,1978,dickede01
Coby Dietrick,1980,1982,dietrco01
Jackie Dinkins,1972,1972,dinkija01
Ayo Dosunmu,2022,2023,dosunay01
Devon Dotson,2021,2022,dotsode01
Goran Dragić,2023,2023,dragigo01
Bryce Drew,2001,2001,drewbr01
Andre Drummond,2023,2023,drumman01
Charles Dudley,1979,1979,dudlech01
Chris Duhon,2005,2008,duhonch01
Mike Dunleavy,2014,2016,dunlemi02
Kris Dunn,2018,2020,dunnkr01
Ronald Dupree,2004,2004,duprero01
Jarell Eddie,2018,2018,eddieja01
James Edwards,1996,1996,edwarja01
Khalid El-Amin,2001,2001,elamikh01
Chris Engler,1985,1985,englech01
Jo Jo English,1993,1995,englijo01
Keith Erickson,1967,1968,erickke01
Kay Felder,2018,2018,feldeka01
Cristiano Felício,2016,2021,feliccr01
Eric Fernsten,1976,1977,fernser01
Marcus Fizer,2001,2004,fizerma01
Greg Foster,1995,1995,fostegr01
Jim Fox,1971,1972,foxji01
Jimmer Fredette,2014,2014,fredeji01
Lawrence Funderburke,2005,2005,fundela01
Daniel Gafford,2020,2021,gaffoda01
Thomas Gardner,2008,2008,gardnth01
Rowland Garrett,1973,1976,garrero01
Pau Gasol,2015,2016,gasolpa01
George Gervin,1986,1986,gervige01
Taj Gibson,2010,2017,gibsota01
Kendall Gill,2004,2004,gillke01
Artis Gilmore,1977,1988,gilmoar01
Drew Gooden,2008,2009,goodedr01
Steve Goodrich,2001,2001,goodrst01
Ben Gordon,2005,2009,gordobe01
Stephen Graham,2006,2006,grahast01
Horace Grant,1988,1994,grantho01
Jerian Grant,2017,2018,grantje02
Aaron Gray,2008,2010,grayaa01
Javonte Green,2021,2023,greenja02
Sidney Green,1984,1986,greensi02
Dave Greenwood,1980,1985,greenda01
Adrian Griffin,2005,2008,griffad01
Matt Guokas,1971,1976,guokama02
A.J. Guyton,2001,2002,guytoaj01
Jack Haley,1989,1996,haleyja01
Shaler Halimon,1970,1971,halimsh01
Richard Hamilton,2012,2013,hamilri01
Bob Hansen,1992,1992,hansebo01
Glenn Hansen,1978,1978,hansegl01
Reggie Harding,1968,1968,hardire01
Ron Harper,1995,1999,harpero01
Othella Harrington,2005,2006,harriot01
Shaquille Harrison,2019,2020,harrish01
Clem Haskins,1968,1970,haskicl01
Trenton Hassell,2002,2003,hassetr01
Hersey Hawkins,2000,2000,hawkihe01
Gar Heard,1973,1973,heardga01
Bill Hewitt,1975,1975,hewitbi01
Phil Hicks,1977,1977,hicksph01
Rod Higgins,1983,1986,higgiro01
Malcolm Hill,2022,2023,hillma01
Kirk Hinrich,2004,2016,hinriki01
Craig Hodges,1989,1992,hodgecr01
Fred Hoiberg,2000,2003,hoibefr01
Randy Holcomb,2006,2006,holcora01
Justin Holiday,2016,2019,holidju01
Wilbur Holland,1977,1979,hollawi01
A.W. Holt,1971,1971,holtaw01
Michael Holton,1986,1986,holtomi01
Dennis Hopson,1991,1992,hopsode01
Larry Hughes,2008,2009,hughela01
John Hummer,1974,1974,hummejo01
Lindsey Hunter,2009,2010,hunteli01
R.J. Hunter,2017,2017,hunterj01
Chandler Hutchison,2019,2021,hutchch01
Tracy Jackson,1982,1983,jackstr01
Mike James,2012,2014,jamesmi01
Chris Jefferies,2004,2004,jeffech01
Alize Johnson,2022,2022,johnsal02
Dave Johnson,1994,1994,johnsda01
James Johnson,2010,2011,johnsja01
Linton Johnson,2004,2009,johnsli01
Mickey Johnson,1975,1979,johnsmi01
Ollie Johnson,1979,1980,johnsol01
Steve Johnson,1984,1985,johnsst03
Anthony Jones,1989,1989,jonesan01
Caldwell Jones,1985,1985,jonesca01
Carlik Jones,2023,2023,jonesca03
Charles Jones,1985,1985,jonesch01
Charles Jones,1999,1999,jonesch03
Derrick Jones Jr.,2022,2023,jonesde02
Dwight Jones,1980,1983,jonesdw01
Michael Jordan,1985,1998,jordami01
Bob Kauffman,1970,1970,kauffbo01
Larry Kenon,1981,1983,kenonla01
Steve Kerr,1994,1998,kerrst01
Lari Ketner,2000,2000,ketnela01
Viktor Khryapa,2007,2008,khryavi01
Sean Kilpatrick,2018,2018,kilpase01
Jim King,1971,1973,kingji01
Stacey King,1990,1994,kingst01
Joe Kleine,1998,1998,kleinjo01
Don Kojis,1967,1967,kojisdo01
Luke Kornet,2020,2021,kornelu01
Kyle Korver,2011,2012,korveky01
Tom Kropp,1977,1977,kroppto01
Larry Krystkowiak,1995,1995,krystla01
Toni Kukoč,1994,2000,kukocto01
Mark Landsberger,1978,1980,landsma01
Andrew Lang,1999,1999,langan01
Rusty LaRue,1998,2000,larueru01
John Laskowski,1976,1977,laskojo01
Joffrey Lauvergne,2017,2017,lauvejo01
Zach LaVine,2018,2023,lavinza01
Acie Law,2010,2010,lawac01
Walt Lemon Jr.,2019,2019,lemonwa01
Ronnie Lester,1981,1984,lestero01
Clifford Lett,1990,1990,lettcl01
Cliff Levingston,1991,1992,levincl01
Randy Livingston,2006,2006,livinra01
Scott Lloyd,1979,1979,lloydsc01
Luc Longley,1994,1998,longllu01
Robin Lopez,2017,2019,lopezro01
Bob Love,1969,1977,lovebo01
John Lucas III,2011,2012,lucasjo02
Timothé Luwawu-Cabarrot,2019,2019,luwawti01
Ollie Mack,1980,1981,mackol01
Kyle Macy,1986,1986,macyky01
Matt Maloney,2000,2000,malonma01
Ed Manning,1970,1970,mannied01
Jack Marin,1976,1977,marinja01
Lauri Markkanen,2018,2021,markkla01
Donyell Marshall,2003,2004,marshdo01
Cartier Martin,2014,2014,martica01
Roger Mason,2003,2004,masonro01
Wes Matthews,1985,1985,matthwe01
Scott May,1977,1981,maysc01
Mac McClung,2022,2022,mccluma01
Paul McCracken,1977,1977,mccrapa01
Rodney McCray,1993,1993,mccraro01
Doug McDermott,2015,2017,mcderdo01
Kenny McIntosh,1972,1973,mcintke01
Billy McKinney,1986,1986,mckinbi01
Alfonzo McKinnie,2022,2022,mckinal01
McCoy McLemore,1967,1968,mclemmc01
John Mengelt,1977,1980,mengejo01
Ron Mercer,2001,2002,mercero01
Brad Miller,2001,2010,millebr01
Nikola Mirotić,2015,2018,mirotni01
Nazr Mohammed,2013,2015,mohamna01
Adam Mokoka,2020,2021,mokokad01
E'Twaun Moore,2015,2016,mooreet01
Anthony Morrow,2017,2017,morroan01
Erwin Mueller,1967,1969,mueller01
Erik Murphy,2014,2014,murpher01
Ronald Murray,2010,2010,murraro01
Pete Myers,1987,1995,myerspe01
Ed Nealy,1989,1993,nealyed01
Chuck Nevitt,1992,1992,nevitch01
Dave Newmark,1969,1969,newmada01
Demetris Nichols,2008,2009,nichode01
Joakim Noah,2008,2016,noahjo01
Andrés Nocioni,2005,2009,nocioan01
David Nwaba,2018,2018,nwabada01
Charles Oakley,1986,2002,oaklech01
Mark Olberding,1983,1983,olberma01
Jawann Oldham,1983,1986,oldhaja01
Kevin Ollie,2002,2002,ollieke01
Jannero Pargo,2004,2010,pargoja01
Robert Parish,1997,1997,parisro01
Jabari Parker,2019,2019,parkeja01
Steve Patterson,1976,1976,pattest01
Charlie Paulk,1972,1972,paulkch01
John Paxson,1986,1994,paxsojo01
Cameron Payne,2017,2019,payneca01
Will Perdue,1989,2000,perduwi01
Loy Petersen,1969,1970,peterlo01
Eric Piatkowski,2005,2006,piatker01
Scottie Pippen,1988,2004,pippesc01
Cliff Pondexter,1976,1978,pondecl01
Quincy Pondexter,2018,2018,pondequ01
Ben Poquette,1987,1987,poquebe01
Howard Porter,1972,1974,porteho01
Otto Porter Jr.,2019,2021,porteot01
Bobby Portis,2016,2019,portibo01
Dominic Pressley,1989,1989,pressdo01
Vladimir Radmanović,2013,2013,radmavl01
Mark Randall,1992,1992,randama01
Clifford Ray,1972,1974,raycl01
Khalid Reeves,2000,2000,reevekh01
Jared Reiner,2005,2005,reineja01
Chris Richard,2010,2010,richach01
Norm Richardson,2002,2002,richano01
Anthony Roberson,2009,2009,roberan02
Eddie Robinson,2002,2004,robined01
Flynn Robinson,1968,1969,robinfl01
Jackie Robinson,1982,1982,robinja01
Nate Robinson,2013,2013,robinna01
Guy Rodgers,1967,1968,rodgegu01
Dennis Rodman,1996,1998,rodmade01
Rajon Rondo,2017,2017,rondora01
Derrick Rose,2009,2016,rosede01
Jalen Rose,2002,2004,roseja01
Michael Ruffin,2000,2001,ruffimi01
Paul Ruffner,1971,1971,ruffnpa01
Cazzie Russell,1978,1978,russeca01
Frank Russell,1973,1973,russefr01
John Salley,1996,1996,sallejo01
John Salmons,2009,2010,salmojo01
Brandon Sampson,2019,2019,sampsbr01
JaKarr Sampson,2019,2019,sampsja02
Jeff Sanders,1990,1990,sandeje01
Tomáš Satoranský,2020,2021,satorto01
Brian Scalabrine,2011,2012,scalabr01
Dave Schellhase,1967,1968,schelda01
Luke Schenscher,2006,2006,schenlu01
Thabo Sefolosha,2007,2009,sefolth01
Wayne Selden,2019,2019,seldewa01
Brad Sellers,1987,1989,sellebr01
Tornike Shengelia,2014,2014,shengto01
Steve Sheppard,1978,1979,sheppst01
Paul Shirley,2004,2004,shirlpa01
Cedric Simmons,2008,2009,simmoce01
Marko Simonovic,2022,2023,simonma01
Dickey Simpkins,1995,2000,simpkdi01
Jerry Sloan,1967,1976,sloanje01
Joe Smith,2008,2008,smithjo02
Sam Smith,1980,1980,smithsa02
Willie Smith,1977,1977,smithwi02
Mike Smrek,1986,1986,smrekmi01
Tony Snell,2014,2016,snellto01
Ricky Sobers,1980,1982,soberri01
Darius Songaila,2006,2006,songada01
Rory Sparrow,1988,1992,sparrro01
Craig Spitzer,1968,1968,spitzcr01
Larry Spriggs,1983,1983,sprigla01
John Starks,2000,2000,starkjo01
Keith Starr,1977,1977,starrke01
Matt Steigenga,1997,1997,steigma01
Max Strus,2020,2020,strusma01
Mike Sweetney,2006,2007,sweetmi01
Dragan Tarlać,2001,2001,tarladr01
Terry Taylor,2023,2023,taylote01
Marquis Teague,2013,2014,teaguma01
Garrett Temple,2021,2021,templga01
Dalen Terry,2023,2023,terryda01
Daniel Theis,2021,2021,theisda01
Reggie Theus,1979,1984,theusre01
James Thomas,2006,2006,thomaja02
Kurt Thomas,2011,2011,thomaku01
Malcolm Thomas,2013,2013,thomama01
Matt Thomas,2022,2022,thomama02
Tim Thomas,2006,2009,thomati01
Tyrus Thomas,2007,2010,thomaty01
Tristan Thompson,2022,2022,thomptr01
Sedale Threatt,1987,1988,threase01
Nate Thurmond,1975,1976,thurmna01
Al Tucker,1970,1970,tuckeal01
Trent Tucker,1993,1993,tucketr01
Elston Turner,1987,1988,turneel01
Tyler Ulis,2019,2019,ulisty01
Denzel Valentine,2017,2021,valende01
Norm Van Lier,1972,1978,vanlino01
Jarvis Varnado,2014,2014,varnaja01
David Vaughn,1998,1998,vaughda02
Sam Vincent,1988,1989,vincesa01
Noah Vonleh,2018,2018,vonleno01
Jake Voskuhl,2001,2001,voskuja01
Nikola Vučević,2021,2023,vucevni01
Dwyane Wade,2017,2017,wadedw01
Granville Waiters,1987,1988,waitegr01
Andre Wakefield,1979,1979,wakefan01
Chet Walker,1970,1975,walkech01
Darrell Walker,1993,1993,walkeda01
Ben Wallace,2007,2008,wallabe01
Gerry Ward,1967,1967,wardge01
Hakim Warrick,2010,2010,warriha01
Jim Washington,1967,1969,washiji01
C.J. Watson,2011,2012,watsocj01
Nick Weatherspoon,1978,1978,weathni01
Bob Weiss,1969,1974,weissbo01
Bill Wennington,1994,1999,wennibi01
Walt Wesley,1970,1970,weslewa01
Ennis Whatley,1984,1985,whatlen01
Coby White,2020,2023,whiteco01
Tony White,1988,1988,whiteto01
Mitchell Wiggins,1984,1984,wiggimi01
Ken Wilburn,1968,1969,wilbuke01
Bob Wilkerson,1981,1981,wilkebo01
James Wilkes,1981,1982,wilkeja02
Corey Williams,1993,1993,willico01
Frank Williams,2005,2005,willifr02
Jay Williams,2003,2003,willija03
Jerome Williams,2004,2004,willije01
Patrick Williams,2021,2023,willipa01
Scott Williams,1991,1994,willisc01
Dedric Willoughby,2000,2000,willode01
Bobby Wilson,1975,1976,wilsobo03
George Wilson,1967,1967,wilsoge01
David Wood,1989,1989,woodda01
Orlando Woolridge,1982,1986,woolror01
Metta World Peace,2000,2002,artesro01
Sam Worthen,1981,1981,worthsa01
Perry Young,1987,1987,youngpe01
Thaddeus Young,2020,2021,youngth01
Paul Zipser,2017,2018,zipsepa01
